id,order_placed
1,0.21355292606308773
8,0.8063830427844518
10,0.3671895542909905
15,0.25370186372805825
20,0.3046277060187276
22,0.3031343148767049
27,0.727849536827949
29,0.3132448137777376
37,0.7566816206505484
47,0.19662581920733851
48,0.17688053874486898
50,0.28677927317616597
55,0.40112606509499293
57,0.17751081403867963
58,0.38689067533797006
60,0.46300143518100345
64,0.7338772970423229
65,0.0510663495217736
67,0.6986561486967954
82,0.8201387007095615
83,0.4347414165136142
84,0.5214464215819107
88,0.6827386866588384
98,0.5485904113851002
100,0.9754313070183362
102,0.6850229327873625
103,0.5873643854314075
109,0.6667830869438672
112,0.633906402111623
115,0.305920372544887
116,0.20894027439054988
117,0.034564778851654474
128,0.5590903160409078
132,0.22068266441855097
133,0.44055038689669707
134,0.14429490460562633
137,0.6408133361434779
139,0.6352793584841278
140,0.297243047401118
141,0.2380493581830408
142,0.5855819508425416
143,0.6930338522064654
144,0.06395688435251257
145,0.6740834412228145
157,0.8476500165597807
159,0.7929686167063098
160,0.723258964863156
165,0.8933389536225775
166,0.6720019269563122
167,0.636305061271189
169,0.5610313230763054
177,0.28950310621343045
185,0.921936189644617
186,0.8550908780698322
189,0.176918676421883
190,0.5310370437278575
191,0.9284998845833459
192,0.8521924146167665
195,0.499013438513032
196,0.6746414556549143
197,0.6843183893856823
204,0.5504029546663455
208,0.12548700809923824
209,0.22788667088188364
214,0.20419112997922503
216,0.9884402693724346
218,0.5105249952327904
224,0.6849827878641896
227,0.9548249179538132
235,0.8611326890073163
236,0.17819327773261473
237,0.4702837242445227
242,0.4420839229618925
253,0.8382480755527453
258,0.8630275293810656
260,0.28967773662923146
261,0.8612350585614067
263,0.8708899125844297
265,0.4568171097662562
273,0.7500155561577293
275,0.7165708206625918
277,0.8553437910858198
280,0.613775730386696
283,0.8583406096006584
285,0.771804213209687
286,0.6111984263190116
294,0.24838266140768175
295,0.7022069671514166
297,0.8471180963277432
299,0.8497616395186623
300,0.6500366322423952
306,0.1900641315147683
311,0.5429038830176939
316,0.5564728670500507
317,0.5663746123505857
320,0.94235189032407
325,0.03503045996045725
328,0.14099298467467558
331,0.28654643262176455
334,0.6537821535744036
348,0.5580465480384187
350,0.6228063308543843
352,0.6840594546312186
356,0.19219181244291894
358,0.7484800128463756
363,0.47202199941789863
366,0.14583847690161483
369,0.6442657995363261
382,0.9136462630094642
386,0.7237868706028764
393,0.027553468019550574
399,0.9558566424793504
403,0.35500958460040744
405,0.5346972570981243
406,0.7387127530384688
408,0.5913347183331827
411,0.5922440008430434
414,0.4341954455584661
416,0.7383815574222946
421,0.6074087455715131
424,0.8740754122381797
427,0.7692489888497476
428,0.8387298146308172
429,0.649845943857325
443,0.6171840343640543
446,0.667112275313883
447,0.5664569094430896
448,0.48546251969610293
453,0.9521833820090526
458,0.6266682724635936
470,0.6354559961460874
475,0.31798191471211074
488,0.6033300213771716
489,0.6605485803751543
493,0.8247995262899066
497,0.8461325384638545
503,0.6558054577023053
511,0.41092945533375486
516,0.5721354088258613
517,0.9899276387759814
527,0.7187526972370257
528,0.44498037916879934
533,0.6167564909322655
538,0.49637993155290594
542,0.8229548670701231
551,0.3425967743554231
552,0.6936079246078343
554,0.3813205672477644
555,0.4971326488623933
558,0.5991609711056916
559,0.6376459017051557
560,0.6615461817159948
562,0.7933238992763877
564,0.07336484709802386
577,0.5774285169461757
580,0.7250353777135459
583,0.5346581157980308
589,0.6708678328766847
592,0.9480123244914139
593,0.5880428346330252
612,0.5478778389987855
615,0.8815684621483555
619,0.5001796485311977
623,0.5541424542598781
624,0.7898031895141461
625,0.5508164473750239
631,0.49953532251427657
632,0.5948614498339003
633,0.6750930860406067
640,0.9817139874948564
644,0.9998956231997511
647,0.11610313230763056
650,0.6287377432531438
654,0.31838336394383726
659,0.6801493391142023
662,0.23700358293439314
663,0.6978512429871838
667,0.6071457963247322
673,0.0391874667549855
677,0.5042724234486495
689,0.6181133893355012
690,0.7232890735555355
692,0.4902156785997451
693,0.7209486245345698
694,0.2369192785957306
699,0.9840243278234426
712,0.47507502082517894
716,0.7699595539899035
720,0.9450737161151759
724,0.564421561838236
727,0.9625467939260732
730,0.928455725167856
731,0.6204056644486597
743,0.5566193960196308
744,0.3435281365730286
745,0.8877226788707233
747,0.9643472937303667
748,0.06529973203263781
753,0.594907616495549
771,0.8591696022641736
785,0.7747608868013528
788,0.5417296440148938
791,0.7400074268107868
793,0.36410843143748933
798,0.9913507763024519
800,0.14124790493682193
804,0.6144682303114243
810,0.8577565009684964
829,0.998924116058973
833,0.1627555475265709
834,0.7550657874928491
838,0.2270215477875129
839,0.6213811860817552
842,0.5647627936852035
845,0.6440731039050974
846,0.19158562410301186
849,0.23918345226266827
851,0.5955479280201528
856,0.6478848643603408
863,0.6905047220465882
865,0.6802035347604853
868,0.2684832244402292
871,0.4065596804464116
874,0.5229598851855197
878,0.8541113419444194
883,0.6333865253565372
884,0.6404399883579723
887,0.5657222573490299
888,0.5483475345999056
891,0.968279488955128
892,0.6672949347143187
894,0.3345256375515612
896,0.6414375896988127
898,0.3490520780015858
904,0.4341834020815143
911,0.9509328676522246
912,0.3448328465761399
915,0.7007236122401871
921,0.8209496281576492
923,0.8269392506950091
927,0.20718794849406358
932,0.9018235831351177
935,0.30095645279458844
944,0.8028221880990376
945,0.33455976073625787
946,0.7391824486395889
949,0.19670811629984244
957,0.5341904274430695
966,0.4936520840233243
980,0.3621031925250153
986,0.9990947319824566
988,0.8486897700699526
992,0.941061231044069
994,0.5415289193990305
1005,0.9938979716777567
1008,0.6407250173124981
1015,0.7594937725187928
1026,0.5591003522717009
1027,0.6515761900460663
1035,0.9810736759702525
1039,0.46221860917913665
1040,0.6180632081815353
1041,0.6822168026575939
1044,0.5698672206666064
1046,0.9540119832595672
1050,0.4405443651582212
1051,0.6620821164403496
1052,0.5681269382470719
1053,0.35005971557321935
1055,0.061849275885948275
1056,0.8921747508505705
1059,0.46348919599755123
1060,0.8495207699796264
1063,0.9822097772960386
1064,0.7104707995865074
1066,0.3109264444645169
1075,0.4150121940204137
1076,0.6971707865394073
1078,0.7893896968054677
1087,0.6126135348608477
1089,0.6997581268378847
1102,0.2003071086622708
1104,0.6055881733056333
1108,0.2593060950029607
1110,0.5139854876102731
1126,0.638757916077038
1133,0.6693784562269794
1135,0.9609971998916087
1141,0.40061622457070023
1143,0.6576280372143437
1148,0.9016429309808409
1157,0.844173466213029
1159,0.6191892732765283
1160,0.4367225684721846
1164,0.9459067232710083
1168,0.7017392787964551
1170,0.962295888156244
1172,0.2419976113770712
1173,0.4665763405895282
1174,0.9149288933048305
1177,0.36559580084103616
1181,0.6820582302110619
1187,0.633217916679212
1189,0.5068999086702998
1192,0.6798643101596764
1193,0.6181655777356256
1195,0.2151828099438975
1200,0.9353646664458696
1216,0.12774516002769998
1217,0.2780838828169692
1220,0.681680867933239
1222,0.5223657403225646
1227,0.4964722648762031
1229,0.9592488884874397
1231,0.4920643523118458
1234,0.1784341472716507
1243,0.3782595168558497
1244,0.6544706390068147
1251,0.1910356386555465
1253,0.4481076686839491
1258,0.9981252320878372
1259,0.6715583255552545
1262,0.7376167966358554
1268,0.6876283383012676
1270,0.7853892552113129
1271,0.10311825690743585
1276,0.1999377753690824
1281,0.5833759873142043
1282,0.30860205341282027
1283,0.6212145846505887
1286,0.08134766507090599
1292,0.4570158271359608
1296,0.732745210208854
1298,0.6306024749345136
1307,0.42376780176436935
1315,0.6273266492036251
1320,0.36249259827979
1331,0.8855327733116551
1332,0.962831822880599
1334,0.5851042262567869
1336,0.364307148807194
1337,0.6403797709732132
1339,0.18402232057728402
1343,0.11133792992703659
1345,0.5184094581438995
1347,0.2129106072923253
1349,0.893708286915766
1351,0.6215437730206045
1356,0.3720952639026887
1359,0.2830016359056193
1361,0.2889089613504752
1362,0.8860426138359478
1367,0.2680877969469786
1371,0.9163480163389839
1372,0.6829233533054326
1376,0.9921817762121258
1378,0.554592077399412
1385,0.9320627465149188
1408,0.16946175694256266
1411,0.9138429731330101
1412,0.26750168106865785
1417,0.4938869318238842
1424,0.10850570559720592
1429,0.5357560794468029
1430,0.27061692710685575
1432,0.9310109495277954
1434,0.26757193468421003
1441,0.3879906462329008
1442,0.7299631670329891
1450,0.9923965515510995
1452,0.3196459217776172
1461,0.06145585563885627
1466,0.9889481026505684
1467,0.6382300103373177
1469,0.6013528839109185
1472,0.7628338301267575
1473,0.13437308684350505
1474,0.3403285861961681
1476,0.6693403185499653
1477,0.8643523118457633
1480,0.9298708337096919
1485,0.7081865534579833
1486,0.6270837724184305
1487,0.5694356627425005
1492,0.6735475064984595
1501,0.8944971346561086
1506,0.9069520970704241
1515,0.29377251879284216
1519,0.5641666415760895
1521,0.7113881110810024
1522,0.2665020724816588
1523,0.5489537229398127
1524,0.5621674244020916
1526,0.5995664348297354
1527,0.909958951816056
1528,0.6933008159455635
1535,0.7267134355021627
1538,0.8336595108341112
1546,0.5102901474322304
1548,0.6728088399120826
1549,0.5702104597597326
1550,0.7945453085639158
1551,0.6795291000511847
1553,0.2930258232218308
1555,0.6483304730075573
1556,0.5624745330643623
1559,0.8231274902397654
1562,0.5222954867070123
1563,0.5833579220987766
1566,0.21600377362277823
1571,0.5949858990957356
1574,0.34462007848332477
1576,0.5390981443009263
1577,0.8615562179467877
1579,0.2886781280422325
1580,0.7190116319914892
1581,0.3892572185589979
1582,0.2635534278746274
1594,0.883210389506117
1599,0.6100422525316392
1600,0.3805758789229117
1604,0.7345437027669888
1605,0.47147803570890917
1612,0.6085890063127892
1615,0.2786258392798001
1616,0.5975431307018336
1619,0.6012284346490832
1620,0.9849175523640341
1621,0.6444063067674304
1624,0.08346932426058071
1630,0.9552645048625539
1631,0.2859743674665543
1641,0.5982817972882104
1645,0.9178253495117374
1646,0.6608576962835837
1651,0.972825901504431
1652,0.6179909473198245
1655,0.5476530274290188
1657,0.5370106082959485
1660,0.6129226507692771
1664,0.5660795471652665
1667,0.188213450556509
1673,0.25611658085689337
1675,0.2380453436907235
1677,0.9967141380383182
1695,0.6187095414446151
1705,0.42569676532281536
1706,0.2368389887493853
1711,0.761880388201407
1718,0.034659119421110204
1723,0.9905840082698543
1724,0.6075833759873143
1725,0.7239996386956914
1729,0.5948815222954866
1730,0.3940565441242887
1737,0.9513242806531579
1740,0.5970674133622376
1742,0.5526851935487108
1749,0.9173235379720793
1753,0.8873332731159487
1758,0.670386093798613
1760,0.5493611939100151
1763,0.6258172000923333
1767,0.8361043366553258
1774,0.07512118748682745
1775,0.7837031684380614
1776,0.7004446050241372
1780,0.580662190507733
1788,0.20301287648410762
1793,0.8565822619656963
1796,0.5089794156906432
1797,0.7789098646112466
1799,0.7550818454621182
1807,0.6728570138198897
1809,0.7402222021497606
1832,0.087642389024378
1845,0.5465992231957365
1846,0.18105360350866628
1848,0.2781661799094732
1851,0.9531789761037345
1859,0.5163058641696525
1862,0.2609259426529772
1864,0.9541143528136573
1866,0.08639588915986711
1871,0.20036130430855387
1875,0.9988418189664688
1876,0.984481979947611
1894,0.9179477915274139
1901,0.9678659962464498
1907,0.5064121478537521
1909,0.5395537891789359
1915,0.36800048173907807
1919,0.5727837493350997
1920,0.604939832796395
1922,0.679904455082849
1943,0.2997420688686157
1950,0.6941197723782857
1951,0.7429962163409909
1952,0.5703710394524232
